dataset,provider,pipeline,pipeline_role_ratio,pipeline_debug_counters,pipeline_timing,pipeline_component_timing,pipeline_delta_mode,pipeline_fold_psc,pipeline_dedicated_warps,pipeline_helper_warps,pipeline_ticket_chunk,pipeline_static_waves,pipeline_binned_threshold,pipeline_low_subwarp_size,pipeline_high_low_ratio,direct_cusparse_primitive,direct_cusparse_algorithm,fanout_binning,spike_block,block_hash,block_stats,block_edge_budget,long_segment_size,long_warp_spec_mode,long_warp_spec_chunk,long_warp_spec_stages,long_warp_spec_threshold,tile_reduce,hash_aggregation,hash_capacity,hash_max_probes,hash_min_edges,hash_used_slots,reorder,reorder_window,reorder_extreme_threshold,reorder_preprocess_ms,input_permutation_ms,output_restore_ms,end_to_end_time_ms,grid_blocks,pipeline_update_smem_kb,timing_mode,total_time_ms,timestep_count,time_per_timestep_us,n_neuron,batch_size,graph_synapses,average_fanout,input_event_rate,lane_row_threshold,hash_max_edges,active_neurons,unique_active_neurons,active_synapses,active_synapses_per_second,warmup,repeat,correctness,block_task_count,active_rows,active_edges,active_run_count,span_edges,max_row_degree,unique_posts,hash_insert_count,hash_merge_count,hash_collision_count,hash_overflow_count,global_atomic_count,flushed_entries,direct_lane_tasks,active_run_tasks,hash_tasks,hash_beneficial_tasks,hash_overflow_tasks,packed_tasks,long_segment_tasks,v4_input_edges,v4_global_atomics,v4_reduce_tasks,v4_reduce_edges,kernel_hash_tasks,kernel_hash_windows,kernel_hash_input_edges,kernel_hash_flush_atomics,kernel_hash_fallback_atomics,kernel_hash_probe_attempts,long_runtime_tasks,long_runtime_edges,long_full_segments,long_partial_segments,long_segments_128_255,long_segments_256_383,long_segments_384_511,long_segments_512,long_pipeline_eligible_tasks,long_pipeline_eligible_edges,long_chunks_produced,long_chunks_consumed,long_producer_idle,long_producer_no_slot,long_producer_no_consumer,long_consumer_task_wait,long_consumer_chunk_wait,long_max_active_consumers,long_active_consumer_cycle_k,long_pipeline_cycle_k,long_path_cycle_k,block_path_cycle_k,update_path_cycle_k,long_slot_use_0,long_slot_use_1,long_slot_use_2,long_slot_use_3,b3_ordinary_tasks,b3_ordinary_edges,b3_eligible_tasks,b3_eligible_edges,b3_staged_tasks,b3_staged_edges,b3_fallback_tasks,b3_fallback_edges,b3_edges_256_383,b3_edges_384_511,b3_edges_512,b3_one_chunk_tasks,b3_two_chunk_tasks,b3_three_chunk_tasks,b3_four_chunk_tasks,b3_max_active_consumers,b3_active_consumer_samples,b3_active_consumer_sum,b3_chunks_produced,b3_chunks_consumed,b3_producer_idle_loops,logical_block_task_count,average_spikes_per_task,average_runs_per_task,adjacent_active_row_ratio,run_merge_ratio,span_utilization,post_duplicate_ratio,atomic_reduction_ratio,direct_lane_task_ratio,active_run_task_ratio,hash_task_ratio,hash_beneficial_task_ratio,hash_overflow_task_ratio,long_segment_task_ratio,long_runtime_task_coverage,long_runtime_edge_coverage,long_full_segment_ratio,long_average_edges_per_segment,long_pipeline_task_coverage,long_pipeline_edge_coverage,long_path_cycle_share,long_average_active_consumers,v4_atomic_ratio,kernel_hash_atomic_ratio,kernel_hash_fallback_ratio,kernel_hash_average_probes,logical_tasks_per_spike_block,b3_eligible_task_coverage,b3_eligible_edge_coverage,b3_staged_edge_coverage,b3_average_active_consumers,logical_task_edges_p50,logical_task_edges_p90,logical_task_edges_p99,logical_task_edges_max,original_task_edges_p50,original_task_edges_p90,original_task_edges_p99,original_task_edges_max,aggregation_32_covered_edges,aggregation_32_unique_posts,aggregation_32_ideal_global_atomics,aggregation_32_ideal_atomic_reduction,aggregation_32_edges_per_unique_p50,aggregation_32_edges_per_unique_p90,aggregation_32_edges_per_unique_p99,aggregation_32_edge_coverage_ratio_ge_1_1,aggregation_32_edge_coverage_ratio_ge_1_25,aggregation_32_edge_coverage_ratio_ge_1_5,aggregation_32_edge_coverage_ratio_ge_2_0,aggregation_64_covered_edges,aggregation_64_unique_posts,aggregation_64_ideal_global_atomics,aggregation_64_ideal_atomic_reduction,aggregation_64_edges_per_unique_p50,aggregation_64_edges_per_unique_p90,aggregation_64_edges_per_unique_p99,aggregation_64_edge_coverage_ratio_ge_1_1,aggregation_64_edge_coverage_ratio_ge_1_25,aggregation_64_edge_coverage_ratio_ge_1_5,aggregation_64_edge_coverage_ratio_ge_2_0,aggregation_128_covered_edges,aggregation_128_unique_posts,aggregation_128_ideal_global_atomics,aggregation_128_ideal_atomic_reduction,aggregation_128_edges_per_unique_p50,aggregation_128_edges_per_unique_p90,aggregation_128_edges_per_unique_p99,aggregation_128_edge_coverage_ratio_ge_1_1,aggregation_128_edge_coverage_ratio_ge_1_25,aggregation_128_edge_coverage_ratio_ge_1_5,aggregation_128_edge_coverage_ratio_ge_2_0,aggregation_256_covered_edges,aggregation_256_unique_posts,aggregation_256_ideal_global_atomics,aggregation_256_ideal_atomic_reduction,aggregation_256_edges_per_unique_p50,aggregation_256_edges_per_unique_p90,aggregation_256_edges_per_unique_p99,aggregation_256_edge_coverage_ratio_ge_1_1,aggregation_256_edge_coverage_ratio_ge_1_25,aggregation_256_edge_coverage_ratio_ge_1_5,aggregation_256_edge_coverage_ratio_ge_2_0,aggregation_512_covered_edges,aggregation_512_unique_posts,aggregation_512_ideal_global_atomics,aggregation_512_ideal_atomic_reduction,aggregation_512_edges_per_unique_p50,aggregation_512_edges_per_unique_p90,aggregation_512_edges_per_unique_p99,aggregation_512_edge_coverage_ratio_ge_1_1,aggregation_512_edge_coverage_ratio_ge_1_25,aggregation_512_edge_coverage_ratio_ge_1_5,aggregation_512_edge_coverage_ratio_ge_2_0,aggregation_full_covered_edges,aggregation_full_unique_posts,aggregation_full_ideal_global_atomics,aggregation_full_ideal_atomic_reduction,aggregation_full_edges_per_unique_p50,aggregation_full_edges_per_unique_p90,aggregation_full_edges_per_unique_p99,aggregation_full_edge_coverage_ratio_ge_1_1,aggregation_full_edge_coverage_ratio_ge_1_25,aggregation_full_edge_coverage_ratio_ge_1_5,aggregation_full_edge_coverage_ratio_ge_2_0,static_block_edges_p99_before,static_block_edges_p99_after,static_block_max_fanout_before,static_block_max_fanout_after,static_edges_per_unique_post_before,static_edges_per_unique_post_after,connectome_root,weight_scale,microns_variant,multiarea_n_scaling,multiarea_k_scaling,multiarea_seed,multiarea_max_nnz
flybrain,persistent,False,,False,False,False,allocate,True,,,,,,,,,,False,True,False,True,512,512,-1,128,3,256,off,512,512,4,256,True,identity,256,256,0.08999509736895561,0.0,0.0,0.9140480160713196,auto,32,instrumented_debug,0.9140480160713196,8,114.25600200891495,138639,1,15091983,108.85813515677407,0.01,4,96,248612,61970,32792092,35875677670.57148,5,20,skipped,31533,222760,19088423,171096,80032195,255,18771775,0,0,0,0,19088423,19088423,87,1103,0,0,0,30343,37148,19088423,19088423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53431,7.064345289062253,5.425934735039482,0.2319267372957443,1.301959134053397,0.2385093024126103,0.01658848402510782,0.0,0.002759014365902388,0.034979228110233726,0.0,0.0,0.0,0.5408773896710881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6944470871785113,0.0,0.0,0.0,0.0,429.0,512.0,512.0,512,587.0,1012.0,1422.0,2203,19088423,19087900,19087900,2.739880607216527e-05,1.0,1.0,1.0,0.0001340603149877808,2.671776500342642e-06,3.143266470991344e-07,0.0,19088423,19085530,19085530,0.00015155783167630776,1.0,1.0,1.0,0.00035215062030006356,3.4209216759289124e-05,0.0,0.0,19088423,19063416,19063416,0.0013100610773346677,1.0,1.0,1.0322580337524414,0.0022387915439635846,9.628872956136817e-05,4.0233810828689204e-05,0.0,19088423,19004941,19004941,0.004373436192188329,1.0,1.0078740119934082,1.0756303071975708,0.00534135271415559,0.0003588038676636619,7.936747839253143e-05,0.0,19088423,18909413,18909413,0.009377935516202696,1.0,1.0236842632293701,1.0856940746307373,0.007689006053564509,0.00019886399206471903,3.913366756384223e-05,0.0,19088423,18771775,18771775,0.01658848402510782,1.0048543214797974,1.0392472743988037,1.0956579446792603,0.011655913115504618,0.0002476370101396014,0.0,0.0,7117.68,7117.68,9783,9783,1.0411622424695193,1.0411622424695193,default,0.275,,,,,
