schema_version,run_id,dataset,requested_average_firing_partition,actual_average_firing_partition,requested_firing_rate_hz,actual_firing_rate_hz,n_active_per_step,spike_seed,repeat,timestep,update_phase_elapsed_us,current_phase_elapsed_us
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,51,119.93599683046341,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,52,118.75200271606445,21.856000646948814
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,53,118.367999792099,25.95200017094612
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,54,120.09599804878235,22.592000663280487
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,55,118.33599954843521,22.5600004196167
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,56,119.03999745845795,22.207999601960182
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,57,119.1679984331131,22.048000246286392
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,58,118.65600198507309,22.5600004196167
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,59,118.27199906110764,22.5600004196167
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,60,123.48800152540207,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,61,118.72000247240067,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,62,118.01599711179733,22.52800017595291
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,63,118.65600198507309,22.39999920129776
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,64,118.9119964838028,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,65,118.01599711179733,21.983999758958817
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,66,122.36800044775009,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,67,119.07199770212173,22.112000733613968
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,68,118.81600320339203,21.75999991595745
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,69,123.07199835777283,22.23999984562397
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,70,116.95999652147293,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,71,119.03999745845795,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,72,123.26399981975555,22.624000906944275
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,73,119.58400160074234,22.143999114632607
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,74,119.00799721479416,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,75,118.6240017414093,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,76,118.72000247240067,21.888000890612602
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,77,118.6240017414093,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,78,118.72000247240067,25.21600015461445
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,79,119.07199770212173,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,80,118.40000003576279,21.95199951529503
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,81,118.40000003576279,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,82,118.84800344705582,22.624000906944275
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,83,118.23999881744385,22.08000048995018
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,84,118.07999759912491,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,85,121.40800058841705,22.5600004196167
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,86,117.91999638080597,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,87,118.52800101041794,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,88,118.07999759912491,22.175999358296394
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,89,118.01599711179733,22.048000246286392
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,90,118.6240017414093,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,91,123.36000055074692,21.695999428629875
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,92,118.33599954843521,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,93,117.98399686813354,22.112000733613968
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,94,118.72000247240067,22.463999688625336
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,95,117.95199662446976,22.52800017595291
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,96,117.91999638080597,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,97,125.69600343704224,22.943999618291855
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,98,125.11999905109406,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,99,118.04799735546112,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,100,118.30399930477142,22.143999114632607
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,101,119.00799721479416,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,102,118.46400052309036,22.463999688625336
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,103,118.72000247240067,28.76799926161766
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,104,119.03999745845795,22.71999977529049
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,105,119.19999867677689,22.911999374628067
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,106,118.56000125408173,22.6879995316267
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,107,119.1679984331131,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,108,118.17599833011627,22.112000733613968
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,109,118.30399930477142,22.048000246286392
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,110,121.88799679279327,22.016000002622604
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,111,119.45600062608719,23.04000034928322
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,112,119.29599940776825,27.488000690937042
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,113,119.03999745845795,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,114,119.29599940776825,22.752000018954277
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,115,118.65600198507309,23.264000192284584
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,116,122.94399738311768,22.943999618291855
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,117,118.8800036907196,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,118,118.46400052309036,22.655999287962914
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,119,118.72000247240067,22.495999932289124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,120,116.99199676513672,22.143999114632607
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,121,120.28799951076508,22.71999977529049
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,122,122.65600264072418,22.655999287962914
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,123,118.30399930477142,22.943999618291855
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,124,117.88800358772278,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,125,117.3119992017746,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,126,117.98399686813354,22.175999358296394
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,127,123.16799908876419,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,0,293.7600016593933,62.68800050020218
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,1,142.30400323867798,25.95200017094612
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,2,133.12000036239624,24.57600086927414
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,3,128.09599936008453,23.64799939095974
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,4,122.14399874210358,23.679999634623528
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,5,122.52800166606903,23.19999970495701
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,6,120.95999717712402,27.55199931561947
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,7,123.26399981975555,24.320000782608986
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,8,121.60000205039978,22.975999861955643
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,9,120.28799951076508,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,10,119.45600062608719,22.752000018954277
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,11,118.6240017414093,22.5600004196167
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,12,118.72000247240067,22.52800017595291
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,13,121.37600034475327,25.05600079894066
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,14,119.58400160074234,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,15,120.19199877977371,21.75999991595745
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,16,123.1359988451004,22.71999977529049
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,17,118.6240017414093,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,18,117.98399686813354,22.495999932289124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,19,123.83999675512314,22.048000246286392
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,20,120.92799693346024,24.000000208616257
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,21,121.0239976644516,22.39999920129776
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,22,119.13599818944931,22.048000246286392
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,23,118.52800101041794,22.84800074994564
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,24,118.68800222873688,22.655999287962914
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,25,121.37600034475327,22.784000262618065
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,26,119.39200013875961,23.871999233961105
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,27,118.94399672746658,21.695999428629875
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,28,118.94399672746658,22.143999114632607
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,29,118.49600076675415,21.75999991595745
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,30,117.91999638080597,22.143999114632607
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,31,125.2799928188324,21.95199951529503
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,32,118.27199906110764,21.536000072956085
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,33,119.84000355005264,23.296000435948372
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,34,119.19999867677689,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,35,117.98399686813354,22.112000733613968
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,36,118.20799857378006,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,37,118.07999759912491,22.207999601960182
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,38,119.87199634313583,22.143999114632607
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,39,120.54400146007538,23.711999878287315
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,40,119.07199770212173,22.23999984562397
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,41,119.26399916410446,22.5600004196167
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,42,118.6240017414093,22.463999688625336
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,43,118.33599954843521,22.08000048995018
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,44,120.57600170373917,22.816000506281853
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,45,125.95200538635254,23.77600036561489
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,46,120.09599804878235,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,47,118.52800101041794,21.376000717282295
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,48,119.03999745845795,22.048000246286392
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,49,118.14399808645248,22.23999984562397
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,50,124.25599992275238,22.23999984562397
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,51,119.64800208806992,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,52,120.83200365304947,23.903999477624893
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,53,120.03199756145477,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,54,120.70400267839432,22.495999932289124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,55,118.8800036907196,21.95199951529503
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,56,123.9359974861145,22.23999984562397
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,57,119.23199892044067,22.272000089287758
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,58,121.40800058841705,23.391999304294586
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,59,119.48800086975098,21.91999927163124
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,60,123.03999811410904,22.112000733613968
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,61,118.49600076675415,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,62,123.07199835777283,22.304000332951546
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,63,119.10399794578552,22.112000733613968
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,64,119.29599940776825,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,65,120.09599804878235,23.552000522613525
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,66,119.90399658679962,22.207999601960182
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,67,118.97599697113037,22.175999358296394
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,68,120.92799693346024,22.816000506281853
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,69,119.64800208806992,22.336000576615334
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,70,119.13599818944931,21.75999991595745
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,71,120.41600048542023,23.296000435948372
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,72,119.07199770212173,22.431999444961548
5,20260825T093653Z,mice_column_v1,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,73,119.00799721479416,21.663999184966087
