schema_version,run_id,dataset,dataset_replicas,n_neuron,edge_count,mean_fanout,t_steps,warmup_steps,seed,timing_method,update_backend,current_backend,cusparse_primitive,cusparse_algorithm,baseline_cuda_graph,cudagraph_proxy_requested,kernel_active_profile_requested,component_consistency_rtol,requested_average_firing_partition,actual_average_firing_partition,requested_firing_rate_hz,actual_firing_rate_hz,n_active_per_step,spike_seed,repeat,cudagraph_status,eager_kernel_profile_status,cudagraph_kernel_profile_status,component_consistency_status,eager_wall_total_ms,eager_gpu_total_ms,eager_host_submission_ms,eager_boundary_ms,instrumented_wall_total_ms,instrumented_gpu_total_ms,update_phase_elapsed_ms,current_phase_elapsed_ms,raw_inter_phase_residual_ms,inter_phase_residual_ms,instrumentation_wall_delta_ms,cudagraph_wall_total_ms,cudagraph_gpu_total_ms,cudagraph_host_submission_ms,raw_graph_removable_wall_ms,raw_graph_removable_gpu_ms,graph_removable_wall_ms,graph_removable_gpu_ms,eager_update_kernel_active_ms,eager_propagation_kernel_active_ms,eager_non_kernel_critical_path_residual_ms,cudagraph_update_kernel_active_ms,cudagraph_propagation_kernel_active_ms,cudagraph_non_kernel_critical_path_residual_ms,eager_update_kernel_count,eager_propagation_kernel_count,eager_ignored_device_event_count,eager_cpu_kernel_launch_count,eager_cpu_graph_launch_count,eager_cpu_launch_api_count,cudagraph_update_kernel_count,cudagraph_propagation_kernel_count,cudagraph_ignored_device_event_count,cudagraph_cpu_kernel_launch_count,cudagraph_cpu_graph_launch_count,cudagraph_cpu_launch_api_count,eager_wall_us_per_step,eager_gpu_us_per_step,eager_host_submission_us_per_step,update_phase_elapsed_us_per_step,current_phase_elapsed_us_per_step,inter_phase_residual_us_per_step,cudagraph_wall_us_per_step,cudagraph_gpu_us_per_step,cudagraph_host_submission_us_per_step,graph_removable_wall_us_per_step,graph_removable_gpu_us_per_step,eager_update_kernel_active_us_per_step,eager_propagation_kernel_active_us_per_step,eager_non_kernel_critical_path_residual_us_per_step,cudagraph_update_kernel_active_us_per_step,cudagraph_propagation_kernel_active_us_per_step,cudagraph_non_kernel_critical_path_residual_us_per_step,update_fraction_of_instrumented_gpu,current_fraction_of_instrumented_gpu,inter_phase_fraction_of_instrumented_gpu,graph_removable_wall_fraction_of_eager
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,0,ok,ok,ok,ok,12.184394989162683,12.146688461303711,11.97691197739914,0.03770652785897255,20.989665994420648,20.94723129272461,15.552031941711903,2.9792959932237864,2.4159033577889204,2.4159033577889204,8.805271005257964,2.319670980796218,2.3049280643463135,0.011431984603404999,9.864724008366466,9.841760396957397,9.864724008366466,9.841760396957397,1.4082440000000034,0.961889999999973,9.814260989162706,1.3428280000000041,0.9339489999999959,0.04289398079621787,1664,384,0,2048,0,2048,1664,384,0,0,1,1,95.19058585283346,94.89600360393524,93.56962482343079,121.50024954462424,23.27574994706083,18.87424498272594,18.122429537470452,18.007250502705574,0.08931237971410155,77.06815631536301,76.88875310122967,11.001906250000026,7.514765624999789,76.67391397783365,10.490843750000032,7.296476562499969,0.3351092249704521,0.7424385459052736,0.1422286292441214,0.11533282485060505,0.8096195188304851
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,1,ok,ok,ok,ok,15.440642018802464,15.423616409301758,15.347776003181934,0.017025609500706196,20.988698001019657,20.952543258666992,15.566303953528404,2.9356799982488155,2.4505593068897724,2.4505593068897724,5.548055982217193,2.7758940123021603,2.7580161094665527,0.31725200824439526,12.664748006500304,12.665600299835205,12.664748006500304,12.665600299835205,1.4078840000000181,0.9628459999999891,13.069912018802457,1.342601000000006,0.9356470000000009,0.49764601230215344,1664,384,0,2048,0,2048,1664,384,0,0,1,1,120.63001577189425,120.49700319766998,119.90450002485886,121.61174963694066,22.93499998631887,19.144994585076347,21.686671971110627,21.547000855207443,2.478531314409338,98.94334380078362,98.95000234246254,10.999093750000142,7.522234374999915,102.1086876468942,10.489070312500047,7.309742187500007,3.887859471110574,0.7429314790742371,0.1401109145561351,0.11695760636962779,0.8202215938351602
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,2,ok,ok,ok,ok,15.270912030246109,15.253664016723633,15.410038991831243,0.017248013522475958,20.838840981014073,20.80486488342285,15.522112004458904,2.885247999802232,2.3975048791617155,2.3975048791617155,5.567928950767964,3.6872620112262666,3.6706879138946533,0.362035003490746,11.583650019019842,11.58297610282898,11.583650019019842,11.58297610282898,1.40772999999994,0.9619540000000156,12.901228030246152,1.345053000000002,0.937438999999998,1.4047700112262667,1664,384,0,2048,0,2048,1664,384,0,0,1,1,119.30400023629772,119.16925013065338,120.39092962368159,121.26650003483519,22.540999998454936,18.730506868450902,28.806734462705208,28.67724932730198,2.8283984647714533,90.49726577359252,90.4920008033514,10.997890624999531,7.515265625000122,100.79084398629806,10.508226562500017,7.323742187499985,10.974765712705208,0.7460808849966047,0.13868141013985502,0.11523770486354026,0.7585434318576949
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,3,ok,ok,ok,ok,15.551507007330656,15.535136222839355,15.44634997844696,0.016370784491300583,20.60895599424839,20.57708740234375,15.348031967878342,2.8740799985826015,2.3549754358828068,2.3549754358828068,5.057448986917734,2.6872309972532094,2.6692800521850586,0.29207998886704445,12.864276010077447,12.865856170654297,12.864276010077447,12.865856170654297,1.4078249999999255,0.9629790000000202,13.18070300733071,1.3424230000000317,0.9340789999999998,0.4107289972531779,1664,384,0,2048,0,2048,1664,384,0,0,1,1,121.49614849477075,121.36825174093246,120.67460920661688,119.90649974904954,22.453749988926575,18.398245592834428,20.993992166040698,20.85375040769577,2.2818749130237848,100.50215632873005,100.5145013332367,10.998632812499418,7.523273437500158,102.97424224477118,10.487679687500247,7.297492187499998,3.2088202910404524,0.7458797092017108,0.13967380039680646,0.1144464904014828,0.8272044634654053
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.010081613058089293,10.0,10.081613058089294,42,42,4,ok,ok,ok,ok,15.229990996886045,15.2128324508667,15.35453600808978,0.017158546019345522,18.575790978502482,18.544384002685547,13.778656020760536,2.6407039929181337,2.125023989006877,2.125023989006877,3.3457999816164374,2.5970099959522486,2.5811519622802734,0.27748598949983716,12.632981000933796,12.631680488586426,12.632981000933796,12.631680488586426,1.4078140000000343,0.9626919999999937,12.859484996886017,1.3454660000000087,0.938175999999999,0.31336799595224085,1664,384,0,2048,0,2048,1664,384,0,0,1,1,118.98430466317222,118.85025352239609,119.95731256320141,107.64575016219169,20.63049994467292,16.601749914116226,20.289140593376942,20.165249705314636,2.167859292967478,98.69516406979528,98.68500381708145,10.998546875000269,7.52103124999995,100.46472653817202,10.511453125000068,7.329499999999992,2.4481874683768816,0.7430096367053847,0.14239912161739718,0.11459124167721811,0.8294805297991812
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.03,0.0300048007681229,30.0,30.0048007681229,125,43,0,ok,ok,ok,ok,13.7487500323914,13.72492790222168,19.76925297640264,0.023822130169719458,18.67397199384868,18.637407302856445,13.886655993759632,2.6291839946061373,2.121567314490676,2.121567314490676,4.925221961457282,2.5606259587220848,2.545056104660034,0.25667098816484213,11.188124073669314,11.179871797561646,11.188124073669314,11.179871797561646,1.4245619999999655,0.9569489999999773,11.367239032391456,1.3471050000000002,0.938045000000011,0.27547595872207353,1664,384,0,2048,0,2048,1664,384,0,0,1,1,107.4121096280578,107.22599923610687,154.44728887814563,108.48949995124713,20.540499957860447,16.574744644458406,20.004890302516287,19.883250817656517,2.005242095037829,87.40721932554152,87.34274841845036,11.129390624999731,7.476164062499823,88.80655494055826,10.524257812500002,7.328476562500086,2.1521559275161994,0.7450959121138757,0.14107026540130277,0.11383382248482148,0.8137557266886537
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.03,0.0300048007681229,30.0,30.0048007681229,125,43,1,ok,ok,ok,ok,14.33462998829782,14.320223808288574,13.646663981489837,0.014406180009245872,18.700290995184332,18.667232513427734,13.886591978371143,2.655583992600441,2.12505654245615,2.12505654245615,4.365661006886512,2.6790389674715698,2.662816047668457,0.28657499933615327,11.65559102082625,11.657407760620117,11.65559102082625,11.657407760620117,1.4239930000000172,0.9576199999999837,11.953016988297819,1.3456759999999948,0.9342660000000022,0.39909696747157286,1664,384,0,2048,0,2048,1664,384,0,0,1,1,111.98929678357672,111.87674850225449,106.61456235538935,108.48899983102456,20.746749942190945,16.602004237938672,20.92999193337164,20.80325037240982,2.2388671823136974,91.05930485020508,91.07349812984467,11.124945312500135,7.481406249999873,93.38294522107671,10.513093749999959,7.298953125000017,3.117945058371663,0.7439020202047746,0.14225911584324155,0.11383886395198388,0.8131072117202451
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.03,0.0300048007681229,30.0,30.0048007681229,125,43,2,ok,ok,ok,ok,13.701523013878614,13.686880111694336,13.678117014933378,0.014642902184277773,18.822398968040943,18.756704330444336,13.959264010190964,2.6471999902278185,2.1502403300255537,2.1502403300255537,5.120875954162329,2.7677559992298484,2.753312110900879,0.3351400373503566,10.933767014648765,10.933568000793457,10.933767014648765,10.933568000793457,1.4240550000000043,0.9575720000000095,11.3198960138786,1.3472609999999938,0.9352979999999975,0.48519699922985704,1664,384,0,2048,0,2048,1664,384,0,0,1,1,107.04314854592667,106.928750872612,106.86028917916701,109.0567500796169,20.681249923654832,16.79875257832464,21.62309374398319,21.510250866413116,2.6182815417996608,85.42005480194348,85.41850000619888,11.125429687500034,7.481031250000075,88.43668760842655,10.525476562499952,7.3070156249999805,3.7906015564832582,0.7442279711971275,0.14113353516646854,0.11463849363640397,0.7979964711640947
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.03,0.0300048007681229,30.0,30.0048007681229,125,43,3,ok,ok,ok,ok,13.748471043072641,13.73532772064209,13.728183985222131,0.013143322430551052,18.682568974327296,18.650239944458008,13.873184025287628,2.6421120055019855,2.134943913668394,2.134943913668394,4.934097931254655,2.6187049807049334,2.602207899093628,0.25342998560518026,11.129766062367707,11.133119821548462,11.129766062367707,11.133119821548462,1.4229000000000072,0.9578290000000039,11.36774204307263,1.3461870000000058,0.9351680000000033,0.3373499807049243,1664,384,0,2048,0,2048,1664,384,0,0,1,1,107.409930024005,107.30724781751633,107.2514373845479,108.3842501975596,20.641500042984262,16.67924932553433,20.458632661757292,20.329749211668968,1.9799217625404708,86.95129736224771,86.97749860584736,11.116406250000056,7.483039062500031,88.81048471150491,10.517085937500045,7.306000000000026,2.635546724257221,0.7438608868627505,0.14166638141763424,0.11447273171961528,0.8095275487360899
5,20260825T093653Z,mice_column_v1,1,4166,726404,174.36485837734037,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.03,0.0300048007681229,30.0,30.0048007681229,125,43,4,ok,ok,ok,ok,13.695620000362396,13.681119918823242,13.728827005252242,0.014500081539154053,18.684640992432833,18.65350341796875,13.886304020881653,2.642976000905037,2.1242233961820602,2.1242233961820602,4.9890209920704365,2.832068013958633,2.8180480003356934,0.34209497971460223,10.863551986403763,10.863071918487549,10.863551986403763,10.863071918487549,1.423719000000056,0.9571519999999882,11.314749000362353,1.3477010000000078,0.9377900000000025,0.5465770139586227,1664,384,0,2048,0,2048,1664,384,0,0,1,1,106.99703125283122,106.88374936580658,107.25646097853314,108.48675016313791,20.6482500070706,16.595495282672346,22.12553135905182,22.016000002622604,2.67261702902033,84.8714998937794,84.86774936318398,11.122804687500437,7.477749999999908,88.39647656533089,10.52891406250006,7.326484375000019,4.27013292155174,0.74443409957537,0.14168791468733333,0.11387798573729668,0.7932135957420187
