schema_version,run_id,dataset,requested_average_firing_partition,actual_average_firing_partition,requested_firing_rate_hz,actual_firing_rate_hz,n_active_per_step,spike_seed,repeat,timestep,update_phase_elapsed_us,current_phase_elapsed_us
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,66,108.83200168609619,21.183999255299568
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,67,107.71200060844421,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,68,108.44799876213074,22.495999932289124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,69,106.81600123643875,21.79200015962124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,70,106.75200074911118,21.663999184966087
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,71,107.93600231409073,21.91999927163124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,72,110.49599945545197,21.247999742627144
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,73,106.6880002617836,22.143999114632607
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,74,106.6880002617836,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,75,108.60799998044968,23.391999304294586
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,76,106.65600001811981,21.95199951529503
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,77,106.97600245475769,22.112000733613968
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,78,106.59199953079224,21.056000143289566
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,79,141.2159949541092,22.943999618291855
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,80,109.24799740314484,22.016000002622604
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,81,110.17599701881409,23.104000836610794
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,82,115.00799655914307,21.663999184966087
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,83,107.90400207042694,21.663999184966087
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,84,107.77600109577179,22.207999601960182
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,85,112.22399771213531,21.856000646948814
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,86,107.90400207042694,21.983999758958817
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,87,107.4879989027977,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,88,109.82400178909302,23.360000923275948
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,89,107.4879989027977,21.536000072956085
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,90,108.25599730014801,22.52800017595291
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,91,107.58399963378906,21.695999428629875
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,92,111.93600296974182,22.016000002622604
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,93,107.32799768447876,21.824000403285027
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,94,108.03200304508209,22.943999618291855
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,95,107.32799768447876,21.95199951529503
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,96,108.0000028014183,21.663999184966087
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,97,107.64800012111664,26.75200067460537
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,98,106.81600123643875,25.248000398278236
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,99,107.16799646615982,21.888000890612602
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,100,108.03200304508209,22.5600004196167
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,101,108.09600353240967,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,102,107.00800269842148,21.695999428629875
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,103,106.75200074911118,21.43999934196472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,104,106.81600123643875,21.27999998629093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,105,111.87200248241425,22.08000048995018
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,106,107.00800269842148,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,107,108.25599730014801,23.231999948620796
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,108,107.58399963378906,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,109,106.91200196743011,21.47199958562851
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,110,106.6880002617836,21.856000646948814
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,111,106.33599758148193,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,112,111.80800199508667,22.39999920129776
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,113,112.15999722480774,23.48800003528595
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,114,108.67200046777725,21.47199958562851
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,115,107.10400342941284,22.272000089287758
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,116,108.09600353240967,22.048000246286392
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,117,108.47999900579453,21.43999934196472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,118,107.32799768447876,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,119,110.72000116109848,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,120,108.73600095510483,22.431999444961548
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,121,108.38399827480316,22.336000576615334
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,122,106.97600245475769,20.896000787615776
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,123,107.51999914646149,21.75999991595745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,124,106.9440022110939,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,125,107.32799768447876,26.75200067460537
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,126,108.06400328874588,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,0,127,107.71200060844421,22.112000733613968
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,0,281.21599555015564,53.98400127887726
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,1,124.67200309038162,23.423999547958374
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,2,113.37599903345108,23.744000121951103
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,3,111.64800077676773,22.08000048995018
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,4,110.944002866745,22.52800017595291
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,5,109.18399691581726,21.95199951529503
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,6,112.96000331640244,22.272000089287758
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,7,112.70400136709213,21.95199951529503
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,8,109.53599959611893,22.272000089287758
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,9,107.87200182676315,22.143999114632607
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,10,108.19199681282043,22.207999601960182
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,11,107.29599744081497,22.272000089287758
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,12,107.64800012111664,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,13,107.2319969534874,22.336000576615334
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,14,113.02399635314941,21.183999255299568
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,15,108.41599851846695,21.15200087428093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,16,109.0560033917427,21.75999991595745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,17,108.83200168609619,21.824000403285027
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,18,107.2319969534874,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,19,106.6880002617836,21.056000143289566
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,20,108.86400192975998,21.91999927163124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,21,112.22399771213531,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,22,107.77600109577179,21.47199958562851
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,23,107.96800255775452,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,24,107.64800012111664,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,25,106.81600123643875,22.112000733613968
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,26,107.87200182676315,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,27,106.65600001811981,22.143999114632607
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,28,107.77600109577179,21.47199958562851
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,29,106.97600245475769,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,30,107.58399963378906,21.568000316619873
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,31,107.61599987745285,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,32,106.75200074911118,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,33,107.4879989027977,21.568000316619873
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,34,107.58399963378906,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,35,108.2879975438118,21.088000386953354
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,36,107.744000852108,21.695999428629875
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,37,106.9440022110939,20.864000543951988
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,38,107.00800269842148,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,39,106.84800148010254,21.376000717282295
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,40,106.65600001811981,21.247999742627144
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,41,110.36799848079681,21.536000072956085
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,42,107.16799646615982,21.056000143289566
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,43,107.32799768447876,21.47199958562851
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,44,106.84800148010254,21.023999899625778
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,45,107.4879989027977,20.864000543951988
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,46,107.42399841547012,20.959999412298203
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,47,107.51999914646149,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,48,110.46399921178818,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,49,107.35999792814255,21.43999934196472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,50,106.6880002617836,21.247999742627144
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,51,107.04000294208527,21.27999998629093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,52,107.04000294208527,20.864000543951988
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,53,107.61599987745285,20.959999412298203
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,54,106.81600123643875,21.95199951529503
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,55,111.77600175142288,21.43999934196472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,56,107.744000852108,21.376000717282295
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,57,106.75200074911118,21.536000072956085
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,58,106.91200196743011,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,59,107.07200318574905,21.695999428629875
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,60,107.93600231409073,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,61,107.26399719715118,21.568000316619873
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,62,108.73600095510483,21.407999098300934
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,63,107.68000036478043,21.695999428629875
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,64,107.90400207042694,21.47199958562851
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,65,107.80800133943558,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,66,107.68000036478043,21.247999742627144
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,67,108.0000028014183,21.27999998629093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,68,111.26399785280228,21.75999991595745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,69,107.84000158309937,21.663999184966087
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,70,108.57599973678589,21.503999829292297
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,71,108.09600353240967,21.75999991595745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,72,107.26399719715118,21.91999927163124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,73,107.71200060844421,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,74,108.03200304508209,21.79200015962124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,75,111.68000102043152,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,76,107.51999914646149,21.727999672293663
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,77,106.65600001811981,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,78,107.04000294208527,21.91999927163124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,79,110.6560006737709,21.407999098300934
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,80,107.42399841547012,21.568000316619873
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,81,106.72000050544739,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,82,110.49599945545197,21.95199951529503
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,83,106.65600001811981,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,84,106.36799782514572,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,85,106.46399855613708,21.376000717282295
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,86,107.10400342941284,21.15200087428093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,87,107.16799646615982,21.376000717282295
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,88,107.45599865913391,21.15200087428093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,89,110.84800213575363,21.247999742627144
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,90,107.4879989027977,22.016000002622604
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,91,106.55999928712845,21.27999998629093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,92,107.19999670982361,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,93,107.39199817180634,21.407999098300934
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,94,107.16799646615982,21.15200087428093
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,95,111.29599809646606,24.768000468611717
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,96,107.35999792814255,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,97,106.49599879980087,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,98,107.51999914646149,21.12000063061714
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,99,106.36799782514572,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,100,106.36799782514572,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,101,105.8880016207695,21.376000717282295
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,102,110.55999994277954,20.8320003002882
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,103,106.6880002617836,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,104,106.46399855613708,21.215999498963356
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,105,105.56799918413162,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,106,107.51999914646149,21.344000473618507
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,107,106.55999928712845,21.727999672293663
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,108,106.75200074911118,21.568000316619873
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,109,109.98400300741196,22.016000002622604
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,110,105.79200088977814,21.568000316619873
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,111,112.64000087976456,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,112,106.97600245475769,21.376000717282295
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,113,106.175996363163,22.71999977529049
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,114,106.65600001811981,21.79200015962124
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,115,107.10400342941284,21.31200022995472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,116,110.23999750614166,21.43999934196472
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,117,106.84800148010254,21.60000056028366
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,118,107.07200318574905,21.63200080394745
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,119,113.0559965968132,32.51200169324875
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,120,174.94399845600128,29.664000496268272
5,20260825T092923Z,uniform,0.0,0.0,0.0,0.0,0,42,1,121,168.16000640392303,37.47199848294258
