schema_version,run_id,dataset,n_neuron,edge_count,mean_fanout,t_steps,warmup_steps,seed,timing_method,update_backend,current_backend,cusparse_primitive,cusparse_algorithm,baseline_cuda_graph,cudagraph_proxy_requested,kernel_active_profile_requested,component_consistency_rtol,requested_average_firing_partition,actual_average_firing_partition,requested_firing_rate_hz,actual_firing_rate_hz,n_active_per_step,spike_seed,repeat,cudagraph_status,eager_kernel_profile_status,cudagraph_kernel_profile_status,component_consistency_status,eager_wall_total_ms,eager_gpu_total_ms,eager_boundary_ms,instrumented_wall_total_ms,instrumented_gpu_total_ms,update_phase_elapsed_ms,current_phase_elapsed_ms,raw_inter_phase_residual_ms,inter_phase_residual_ms,instrumentation_wall_delta_ms,cudagraph_wall_total_ms,cudagraph_gpu_total_ms,raw_graph_removable_wall_ms,raw_graph_removable_gpu_ms,graph_removable_wall_ms,graph_removable_gpu_ms,eager_update_kernel_active_ms,eager_propagation_kernel_active_ms,eager_launch_execution_overhead_ms,cudagraph_update_kernel_active_ms,cudagraph_propagation_kernel_active_ms,cudagraph_launch_execution_overhead_ms,eager_update_kernel_count,eager_propagation_kernel_count,eager_ignored_device_event_count,cudagraph_update_kernel_count,cudagraph_propagation_kernel_count,cudagraph_ignored_device_event_count,eager_wall_us_per_step,eager_gpu_us_per_step,update_phase_elapsed_us_per_step,current_phase_elapsed_us_per_step,inter_phase_residual_us_per_step,cudagraph_wall_us_per_step,cudagraph_gpu_us_per_step,graph_removable_wall_us_per_step,graph_removable_gpu_us_per_step,eager_update_kernel_active_us_per_step,eager_propagation_kernel_active_us_per_step,eager_launch_execution_overhead_us_per_step,cudagraph_update_kernel_active_us_per_step,cudagraph_propagation_kernel_active_us_per_step,cudagraph_launch_execution_overhead_us_per_step,update_fraction_of_instrumented_gpu,current_fraction_of_instrumented_gpu,inter_phase_fraction_of_instrumented_gpu,graph_removable_wall_fraction_of_eager
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,0,ok,ok,ok,ok,22.99572096671909,22.962688446044922,0.033032520674169064,23.869734024628997,23.828224182128906,2.6805440094321966,20.8954239487648,0.2522562239319086,0.2522562239319086,0.8740130579099059,22.499310958664864,22.478336334228516,0.49641000805422664,0.48435211181640625,0.49641000805422664,0.48435211181640625,1.7789260000000222,20.551891000000026,0.6649039667190415,1.6838740000000298,20.516211,0.2992259586648345,1664,384,0,1664,384,0,179.6540700524929,179.39600348472595,20.941750073689036,163.245499599725,1.970751749468036,175.77586686456925,175.61200261116028,3.8782031879236456,3.784000873565674,13.897859375000174,160.5616484375002,5.1945622399925115,13.155265625000233,160.2828984375,2.3377028020690194,0.11249449346051546,0.8769190598952105,0.010586446644274062,0.021587059991407254
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,1,ok,ok,ok,ok,22.81044499250129,22.794464111328125,0.015980881173163652,23.62639899365604,23.58940887451172,2.4663040079176426,20.896639987826347,0.2264648787677288,0.2264648787677288,0.8159540011547506,22.732904995791614,22.71129608154297,0.0775399967096746,0.08316802978515625,0.0775399967096746,0.08316802978515625,1.7778320000000107,20.566842000000015,0.4657709925012625,1.689385999999913,20.51867100000002,0.5248479957916814,1664,384,0,1664,384,0,178.20660150391632,178.08175086975098,19.268000061856583,163.25499990489334,1.7692568653728813,177.60082027962198,177.43200063705444,0.6057812242943328,0.6497502326965332,13.889312500000084,160.67845312500012,3.6388358789161135,13.198328124999321,160.30211718750016,4.1003749671225105,0.10455132729427892,0.8858483948872963,0.009600277818424836,0.0033993197736898653
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,2,ok,ok,ok,ok,22.718103020451963,22.699968338012695,0.018134682439267635,23.638611019123346,23.60416030883789,2.467104010283947,20.900799944996834,0.23625635355710983,0.23625635355710983,0.9205079986713827,22.759604966267943,22.742624282836914,-0.041501945815980434,-0.04265594482421875,0.0,0.0,1.7770099999999502,20.542306000000018,0.3987870204519943,1.6840849999999636,20.508668999999987,0.5668509662679924,1664,384,0,1664,384,0,177.48517984728096,177.34350264072418,19.274250080343336,163.28749957028776,1.8457527621649206,177.8094137989683,177.6767522096634,0.0,0.0,13.882890624999611,160.48676562500015,3.1155235972812054,13.156914062499716,160.2239765624999,4.42852317396869,0.10451988030941357,0.8854710216982867,0.01000909799229971,0.0
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,3,ok,ok,ok,ok,22.812361014075577,22.79689598083496,0.015465033240616322,23.61521200509742,23.57855987548828,2.456575997173786,20.891999810934067,0.22998406738042831,0.22998406738042831,0.8028509910218418,22.794356977101415,22.775775909423828,0.018004036974161863,0.021120071411132812,0.018004036974161863,0.021120071411132812,1.7781869999999818,20.567578999999977,0.46659501407561876,1.688018999999931,20.515567999999984,0.5907699771015018,1664,384,0,1664,384,0,178.22157042246545,178.10074985027313,19.191999977920204,163.2187485229224,1.7967505264095962,178.0809138836048,177.93574929237366,0.14065653886063956,0.1650005578994751,13.892085937499857,160.6842109374998,3.645273547465772,13.187648437499462,160.27787499999988,4.615390446105483,0.10418685492864155,0.8860591962044679,0.009753948866890483,0.000789222867508238
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,4,ok,ok,ok,ok,22.694769024383277,22.677568435668945,0.01720058871433139,23.720335972029716,23.680063247680664,2.526944015175104,20.918911948800087,0.23420728370547295,0.23420728370547295,1.025566947646439,22.772973985411227,22.75609588623047,-0.07820496102795005,-0.07852745056152344,0.0,0.0,1.7773560000000137,20.537354999999966,0.3800580243832954,1.6848989999999786,20.509407000000028,0.5786679854112187,1664,384,0,1664,384,0,177.30288300299435,177.16850340366364,19.7417501185555,163.42899960000068,1.8297444039490074,177.9138592610252,177.78199911117554,0.0,0.0,13.885593750000107,160.44808593749974,2.9692033154944952,13.163273437499832,160.22974218750022,4.520843636025146,0.10671187778278442,0.8833976383424138,0.009890483874801825,0.0
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,5,ok,ok,ok,ok,22.816532000433654,22.799903869628906,0.016628130804747343,23.63866299856454,23.599327087402344,2.4766399953514338,20.892479985952377,0.23020710609853268,0.23020710609853268,0.8221309981308877,22.733015997800976,22.711135864257812,0.08351600263267756,0.08876800537109375,0.08351600263267756,0.08876800537109375,1.7774019999999764,20.54322099999998,0.495909000433695,1.6898900000000885,20.509646999999994,0.5334789978008949,1664,384,0,1664,384,0,178.25415625338792,178.12424898147583,19.348749963683076,163.22249989025295,1.7984930163947865,177.60168748282013,177.43074893951416,0.6524687705677934,0.6935000419616699,13.885953124999816,160.49391406249984,3.8742890658882425,13.202265625000692,160.23161718749995,4.167804670319492,0.10494536501735677,0.8852998184471573,0.0097548165354859,0.0036603285122861896
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,6,ok,ok,ok,ok,22.696159954648465,22.677152633666992,0.01900732098147273,23.775129986461252,23.732288360595703,2.633760018274188,20.856383994221687,0.24214434809982777,0.24214434809982777,1.078970031812787,22.75721699697897,22.738079071044922,-0.061057042330503464,-0.06092643737792969,0.0,0.0,1.781517000000004,20.546300999999996,0.3683419546484643,1.6834450000000543,20.51891200000001,0.5548599969789016,1664,384,0,1664,384,0,177.31374964569113,177.16525495052338,20.576250142767094,162.94049995485693,1.8917527195299044,177.7907577888982,177.64124274253845,0.0,0.0,13.91810156250003,160.51797656249997,2.8776715206911274,13.151914062500424,160.3040000000001,4.334843726397669,0.11097792080797379,0.8788189186530756,0.010203160538950644,0.0
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,7,ok,ok,ok,ok,22.757361992262304,22.74300765991211,0.014354332350194454,23.776667017955333,23.738880157470703,2.6311040204018354,20.868767946958542,0.2390081901103258,0.2390081901103258,1.0193050256930292,22.70934102125466,22.691232681274414,0.04802097100764513,0.05177497863769531,0.04802097100764513,0.05177497863769531,1.7783630000000707,20.574259000000016,0.40473999226221835,1.6884549999999026,20.51891600000001,0.5019700212547455,1664,384,0,1664,384,0,177.79189056454925,177.67974734306335,20.55550015938934,163.0372495856136,1.8672514852369204,177.41672672855202,177.27525532245636,0.3751638359972276,0.40449202060699463,13.893460937500553,160.73639843750013,3.162031189548581,13.19105468749924,160.3040312500001,3.9216407910527,0.11083522065693643,0.8790965626232825,0.010068216719781078,0.002110129066100573
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,8,ok,ok,ok,ok,22.69210701342672,22.6760311126709,0.01607590075582266,23.78127700649202,23.745695114135742,2.6319679971784353,20.876127898693085,0.23759921826422215,0.23759921826422215,1.0891699930652976,22.716498002409935,22.70137596130371,-0.0243909889832139,-0.0253448486328125,0.0,0.0,1.780371999999962,20.539085,0.3726500134267603,1.683527,20.51402199999999,0.5189490024099435,1664,384,0,1664,384,0,177.28208604239626,177.1564930677414,20.562249977956526,163.09474920853972,1.8562438926892355,177.47264064382762,177.35449969768524,0.0,0.0,13.909156249999704,160.4616015625,2.911328229896565,13.1525546875,160.26579687499992,4.054289081327683,0.1108397957830947,0.8791542129362887,0.010005991280616588,0.0
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.01,0.009997186938740181,10.0,9.997186938740182,1386,43,9,ok,ok,ok,ok,22.75170898064971,22.73798370361328,0.013725277036428452,23.67462799884379,23.644287109375,2.548384003341198,20.859711974859238,0.23619113117456436,0.23619113117456436,0.9229190181940794,22.65890099806711,22.642240524291992,0.09280798258259892,0.09574317932128906,0.09280798258259892,0.09574317932128906,1.7781690000000068,20.554898,0.4186419806497028,1.6898330000000887,20.511941000000014,0.4571269980670074,1664,384,0,1664,384,0,177.74772641132586,177.64049768447876,19.90925002610311,162.9664998035878,1.845243212301284,177.0226640473993,176.8925040960312,0.7250623639265541,0.7479935884475708,13.891945312500052,160.585140625,3.2706404738258033,13.201820312500693,160.2495390625001,3.5713046723984956,0.10778011582894201,0.8822305311369835,0.009989353034074526,0.00407916533485603
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.02,0.020001586855069642,20.0,20.001586855069643,2773,44,0,ok,ok,ok,ok,23.601249034982175,23.57766342163086,0.02358561335131526,23.800929018761963,23.76527976989746,2.677855996415019,20.85081596672535,0.23660780675709248,0.23660780675709248,0.19967998377978802,22.63165998738259,22.61631965637207,0.9695890475995839,0.9613437652587891,0.9695890475995839,0.9613437652587891,1.8173210000000786,20.537545000000005,1.2463830349820917,1.8296319999999704,20.517861000000032,0.28416698738258717,1664,384,0,1664,384,0,184.38475808579824,184.2004954814911,20.920749971992336,162.8969997400418,1.848498490289785,176.8098436514265,176.6899973154068,7.574914434371749,7.5104981660842896,14.197820312500614,160.44957031250004,9.737367460797591,14.29399999999977,160.29578906250026,2.2200545889264625,0.11267933819180001,0.8773646331374669,0.009956028670733101,0.04108210739874158
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.02,0.020001586855069642,20.0,20.001586855069643,2773,44,1,ok,ok,ok,ok,22.937670990359038,22.92367935180664,0.01399163855239749,23.772873973939568,23.73798370361328,2.6453759893774986,20.857631906867027,0.23497580736875534,0.23497580736875534,0.8352029835805297,22.754827979952097,22.73638343811035,0.18284301040694118,0.18729591369628906,0.18284301040694118,0.18729591369628906,1.820978000000002,20.570409000000044,0.5462839903589902,1.8361969999999883,20.509353000000036,0.4092779799520727,1664,384,0,1664,384,0,179.20055461217999,179.09124493598938,20.666999917011708,162.95024927239865,1.835748495068401,177.77209359337576,177.62799561023712,1.428461018804228,1.4632493257522583,14.226390625000015,160.70632031250034,4.267843674679611,14.345289062499909,160.22932031250028,3.197484218375568,0.11144063549823872,0.878660638042825,0.009898726458936294,0.007971297978935706
4,20260825T082827Z,flybrain,138639,15091983,108.85813515677407,128,100,42,separate_eager_and_cudagraph_wall_cupti_profiles_plus_phase_events,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.15,0.02,0.020001586855069642,20.0,20.001586855069643,2773,44,2,ok,ok,ok,ok,22.838856966700405,22.822879791259766,0.015977175440639257,23.794209002517164,23.761951446533203,2.6600639950484037,20.885471895337105,0.2164155561476946,0.2164155561476946,0.9553520358167589,22.783208987675607,22.768415451049805,0.05564797902479768,0.05446434020996094,0.05564797902479768,0.05446434020996094,1.8197970000000192,20.528336000000014,0.4907239667003722,1.8307760000000548,20.512795,0.4396379876755532,1664,384,0,1664,384,0,178.4285700523469,178.30374836921692,20.781749961315654,163.16774918232113,1.690746532403864,177.99382021621568,177.8782457113266,0.43474983613123186,0.4255026578903198,14.21716406250015,160.3776250000001,3.833780989846658,14.302937500000429,160.25621093750001,3.434671778715259,0.11194636101474313,0.8789459881833162,0.00910765080194072,0.0024365483397848567
