schema_version,run_id,dataset,n_neuron,edge_count,mean_fanout,t_steps,warmup_steps,seed,timing_method,update_backend,current_backend,cusparse_primitive,cusparse_algorithm,baseline_cuda_graph,cudagraph_proxy_requested,kernel_active_profile_requested,requested_activity,actual_activity,n_active_per_step,spike_seed,repeat,cudagraph_status,kernel_profile_status,eager_wall_total_ms,eager_gpu_total_ms,eager_boundary_ms,instrumented_wall_total_ms,instrumented_gpu_total_ms,update_phase_elapsed_ms,current_phase_elapsed_ms,raw_inter_phase_residual_ms,inter_phase_residual_ms,instrumentation_wall_delta_ms,cudagraph_wall_total_ms,cudagraph_gpu_total_ms,raw_graph_removable_wall_ms,raw_graph_removable_gpu_ms,graph_removable_wall_ms,graph_removable_gpu_ms,update_kernel_active_ms,current_kernel_active_ms,execution_overhead_ms,update_kernel_count,current_kernel_count,ignored_device_event_count,eager_wall_us_per_step,eager_gpu_us_per_step,update_phase_elapsed_us_per_step,current_phase_elapsed_us_per_step,inter_phase_residual_us_per_step,cudagraph_wall_us_per_step,cudagraph_gpu_us_per_step,graph_removable_wall_us_per_step,graph_removable_gpu_us_per_step,update_kernel_active_us_per_step,current_kernel_active_us_per_step,execution_overhead_us_per_step,update_fraction_of_instrumented_gpu,current_fraction_of_instrumented_gpu,inter_phase_fraction_of_instrumented_gpu,graph_removable_wall_fraction_of_eager
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.01,0.009997186938740181,1386,43,5,ok,ok,177.20919498242438,177.19683837890625,0.012356603518128395,183.54617385193706,183.50869750976562,20.72588801383972,161.30924732983112,1.47356216609478,1.47356216609478,6.336978869512677,177.94869793578982,177.93069458007812,-0.7395029533654451,-0.733856201171875,0.0,0.0,15.894205999999993,158.58298700000037,2.732001982424009,13000,3000,0,177.20919498242438,177.19683837890625,20.72588801383972,161.30924732983112,1.47356216609478,177.94869793578982,177.93069458007812,0.0,0.0,15.894205999999993,158.58298700000037,2.7320019824240087,0.11294226538083717,0.8790278036889607,0.008029930930202165,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.01,0.009997186938740181,1386,43,6,ok,ok,178.08225098997355,178.0641632080078,0.018087781965732574,183.64222790114582,183.60223388671875,20.775936041027308,161.32499146461487,1.5013063810765743,1.5013063810765743,5.559976911172271,177.92434012517333,177.9102020263672,0.15791086480021477,0.153961181640625,0.15791086480021477,0.153961181640625,15.909201999999826,158.6021920000005,3.5708569899732083,13000,3000,0,178.08225098997355,178.0641632080078,20.775936041027308,161.32499146461487,1.5013063810765743,177.92434012517333,177.9102020263672,0.15791086480021477,0.153961181640625,15.909201999999826,158.6021920000005,3.5708569899732083,0.11315731623312333,0.8786657332511064,0.008176950515770246,0.000886729945979319
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.01,0.009997186938740181,1386,43,7,ok,ok,177.218209952116,177.2045440673828,0.013665884733200073,183.58936696313322,183.54995727539062,20.774528002366424,161.28204742074013,1.4933818522840738,1.4933818522840738,6.371157011017203,185.1431301329285,185.1203155517578,-7.924920180812478,-7.915771484375,0.0,0.0,15.876413000000403,158.63088399999975,2.710912952115848,13000,3000,0,177.218209952116,177.2045440673828,20.774528002366424,161.28204742074013,1.4933818522840738,185.1431301329285,185.1203155517578,0.0,0.0,15.876413000000403,158.63088399999975,2.710912952115848,0.1131818732662367,0.8786820210410583,0.008136105692705047,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.01,0.009997186938740181,1386,43,8,ok,ok,178.05055202916265,178.03245544433594,0.01809658482670784,183.6697740945965,183.63465881347656,20.782656006515026,161.35830345749855,1.493699349462986,1.493699349462986,5.61922206543386,177.69267014227808,177.67872619628906,0.3578818868845701,0.353729248046875,0.3578818868845701,0.353729248046875,15.88552900000119,158.57008099999967,3.5949420291617855,13000,3000,0,178.05055202916265,178.03245544433594,20.782656006515026,161.35830345749855,1.493699349462986,177.69267014227808,177.67872619628906,0.3578818868845701,0.353729248046875,15.88552900000119,158.57008099999967,3.594942029161785,0.11317392991496565,0.8786919882122862,0.008134081872748123,0.0020100015574562955
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.01,0.009997186938740181,1386,43,9,ok,ok,177.7148270048201,177.7021484375,0.012678567320108414,183.62028896808624,183.5832061767578,20.76137600839138,161.31935927271843,1.5024708956480026,1.5024708956480026,5.905461963266134,178.05285705253482,178.03424072265625,-0.33803004771471024,-0.33209228515625,0.0,0.0,15.889959000001383,158.58861400000018,3.2362540048185338,13000,3000,0,177.7148270048201,177.7021484375,20.76137600839138,161.31935927271843,1.5024708956480026,178.05285705253482,178.03424072265625,0.0,0.0,15.889959000001383,158.58861400000018,3.2362540048185338,0.1130897342995627,0.8787261244222782,0.008184141278159135,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,0,ok,ok,178.96948708221316,178.94677734375,0.022709738463163376,183.90785809606314,183.8668212890625,21.032256066799164,161.35148726403713,1.483077958226204,1.483077958226204,4.938371013849974,175.88047590106726,175.86448669433594,3.0890111811459064,3.0822906494140625,3.0890111811459064,3.0822906494140625,15.844906999998077,158.69232600000012,4.432254082214968,13000,3000,0,178.96948708221316,178.94677734375,21.032256066799164,161.35148726403713,1.483077958226204,175.88047590106726,175.86448669433594,3.0890111811459064,3.0822906494140625,15.844906999998077,158.69232600000012,4.432254082214968,0.11438853361006186,0.8775454219136777,0.008066044476260418,0.01725998789797564
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,1,ok,ok,178.77754685468972,178.75987243652344,0.017674418166279793,183.7532981298864,183.7181396484375,21.0039040800184,161.24476738274097,1.4694681856781244,1.4694681856781244,4.9757512751966715,178.9316649083048,178.90457153320312,-0.15411805361509323,-0.1446990966796875,0.0,0.0,15.841509000000592,158.81423999999933,4.121797854689788,13000,3000,0,178.77754685468972,178.75987243652344,21.0039040800184,161.24476738274097,1.4694681856781244,178.9316649083048,178.90457153320312,0.0,0.0,15.841509000000592,158.81423999999933,4.121797854689788,0.11432678406286614,0.8776747233087516,0.00799849262838223,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,2,ok,ok,178.75895998440683,178.74041748046875,0.01854250393807888,183.9874549768865,183.95155334472656,21.034592090174556,161.44457532465458,1.4723859298974276,1.4723859298974276,5.228494992479682,177.62461001984775,177.61123657226562,1.1343499645590782,1.129180908203125,1.1343499645590782,1.129180908203125,15.832263000000326,158.73224399999916,4.194452984407349,13000,3000,0,178.75895998440683,178.74041748046875,21.034592090174556,161.44457532465458,1.4723859298974276,177.62461001984775,177.61123657226562,1.1343499645590782,1.129180908203125,15.832263000000326,158.73224399999916,4.194452984407349,0.11434854290550935,0.8776472521659344,0.008004204928556191,0.006345695704752521
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,3,ok,ok,178.49920294247568,178.48634338378906,0.012859558686614037,183.75518498942256,183.71487426757812,20.996864032000303,161.20886334776878,1.5091468878090382,1.5091468878090382,5.255982046946883,178.05922799743712,178.0401611328125,0.43997494503855705,0.4461822509765625,0.43997494503855705,0.4461822509765625,15.828660000001308,158.65498299999993,4.015559942474425,13000,3000,0,178.49920294247568,178.48634338378906,20.996864032000303,161.20886334776878,1.5091468878090382,178.05922799743712,178.0401611328125,0.43997494503855705,0.4461822509765625,15.828660000001308,158.65498299999993,4.015559942474425,0.11429049561560632,0.8774948897875865,0.008214614596807153,0.0024648566368128057
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,4,ok,ok,179.06313599087298,179.04360961914062,0.019526371732354164,183.92051407136023,183.88316345214844,21.03123207576573,161.37894335389137,1.4729880224913359,1.4729880224913359,4.857378080487251,177.73148603737354,177.71810913085938,1.3316499534994364,1.32550048828125,1.3316499534994364,1.32550048828125,15.836710999997697,158.6072650000006,4.619159990874664,13000,3000,0,179.06313599087298,179.04360961914062,21.03123207576573,161.37894335389137,1.4729880224913359,177.73148603737354,177.71810913085938,1.3316499534994364,1.32550048828125,15.836710999997697,158.6072650000006,4.619159990874664,0.11437279890629382,0.8776167449168706,0.008010456176835616,0.007436762157272348
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,5,ok,ok,178.33959590643644,178.3275909423828,0.012004964053630829,183.9756420813501,183.936767578125,21.000960068777204,161.46223944425583,1.4735680650919676,1.4735680650919676,5.636046174913645,183.7704051285982,183.75123596191406,-5.43080922216177,-5.42364501953125,0.0,0.0,15.835358000001342,158.6685250000004,3.8357129064347077,13000,3000,0,178.33959590643644,178.3275909423828,21.000960068777204,161.46223944425583,1.4735680650919676,183.7704051285982,183.75123596191406,0.0,0.0,15.835358000001342,158.6685250000004,3.8357129064347077,0.11417488925838218,0.877813835538219,0.008011275203398834,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,6,ok,ok,178.9113951381296,178.8919677734375,0.019427364692091942,183.78270510584116,183.74371337890625,20.960320020094514,161.2889593243599,1.4944340344518423,1.4944340344518423,4.871309967711568,178.6010880023241,178.58767700195312,0.31030713580548763,0.304290771484375,0.31030713580548763,0.304290771484375,15.843045999999536,158.6742660000004,4.394083138129673,13000,3000,0,178.9113951381296,178.8919677734375,20.960320020094514,161.2889593243599,1.4944340344518423,178.6010880023241,178.58767700195312,0.31030713580548763,0.304290771484375,15.843045999999536,158.6742660000004,4.394083138129673,0.11407367160840647,0.877793075792251,0.008133252599342554,0.0017344179534563083
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,7,ok,ok,178.66404098458588,178.65087890625,0.013162078335881233,183.97049396298826,183.93399047851562,21.00364808924496,161.44409509003162,1.4862472992390394,1.4862472992390394,5.306452978402376,178.12368809245527,178.10357666015625,0.5403528921306133,0.54730224609375,0.5403528921306133,0.54730224609375,15.838237999998793,158.61705799999996,4.208744984587128,13000,3000,0,178.66404098458588,178.65087890625,21.00364808924496,161.44409509003162,1.4862472992390394,178.12368809245527,178.10357666015625,0.5403528921306133,0.54730224609375,15.838237999998793,158.61705799999996,4.208744984587128,0.11419122716036702,0.8777284430682162,0.008080329771416775,0.0030244076488633318
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,8,ok,ok,179.12614811211824,179.1071319580078,0.01901615411043167,183.81939618848264,183.78265380859375,21.037888057529926,161.26006339490414,1.484702356159687,1.484702356159687,4.693248076364398,177.89191496558487,177.876953125,1.23423314653337,1.2301788330078125,1.23423314653337,1.2301788330078125,15.84177500000035,158.6443379999996,4.640035112118284,13000,3000,0,179.12614811211824,179.1071319580078,21.037888057529926,161.26006339490414,1.484702356159687,177.89191496558487,177.876953125,1.23423314653337,1.2301788330078125,15.84177500000035,158.6443379999996,4.640035112118284,0.11447156530583402,0.8774498574977241,0.00807857719644193,0.006890301385595818
